Id,SalePrice
1461,109308.87750870864
1462,152986.72647055634
1463,179721.45461299978
1464,197161.4660274857
1465,173667.6837599272
1466,173028.60327029217
1467,217369.25813776097
1468,159999.70916848973
1469,196704.8218691112
1470,126327.82026405507
1471,200112.38229513733
1472,84843.64956338689
1473,74642.80304730049
1474,160543.81663657277
1475,102618.48251513968
1476,292692.3055744079
1477,255270.21184481957
1478,266826.02639887435
1479,256764.0890318796
1480,382508.95155070606
1481,305922.60097870487
1482,185801.74845425162
1483,171251.0633717962
1484,155730.14568826332
1485,186184.55636397318
1486,192388.8127369761
1487,313405.0135427463
1488,265499.2187315824
1489,190757.02653842958
1490,209585.43427541704
1491,189624.478450953
1492,90598.44395035558
1493,228296.02550053774
1494,292758.42647772655
1495,293130.7787238982
1496,211534.71598820435
1497,188023.97736484214
1498,153064.36041868132
1499,171097.30308262762
1500,163576.23939963235
1501,169405.10125497347
1502,141201.47287935254
1503,271377.2840180107
1504,239509.02045837673
1505,227468.38190693202
1506,223270.68388459992
1507,258185.2450777991
1508,225037.71360886452
1509,166486.74444213914
1510,152597.02321084234
1511,144355.5322084955
1512,192667.53461727238
1513,161390.79358399488
1514,191648.90884980117
1515,245042.32006163613
1516,158238.41880751334
1517,177611.27561293202
1518,155556.46109801406
1519,231369.02664798996
1520,117563.65270142598
1521,103905.25967962327
1522,181887.7899164648
1523,84247.85570041765
1524,121908.7045307536
1525,91164.07619530702
1526,77803.63535752919
1527,148197.58131871268
1528,181730.5323751089
1529,138698.19093445738
1530,209303.98888526356
1531,125747.28135673812
1532,107541.67430875036
1533,182213.89811563084
1534,137862.81038028555
1535,152700.76917396288
1536,105404.76444550502
1537,78587.48532143756
1538,224215.23504622874
1539,309626.19898562727
1540,91720.11206111703
1541,182669.24227713243
1542,149506.46164184454
1543,202176.4829807825
1544,91646.8833271772
1545,124983.14885648512
1546,147614.63531504077
1547,114932.6933237735
1548,139855.02107944258
1549,140300.2429243332
1550,138261.37089344233
1551,118003.24371802976
1552,144021.39258061023
1553,171526.2928748624
1554,146314.91097198334
1555,151235.28253622222
1556,67664.46550004622
1557,82728.24882379794
1558,73783.09799122362
1559,73951.42927892235
1560,157616.72833572156
1561,153874.72916545277
1562,142937.69208141905
1563,109810.01845358164
1564,160258.50104535234
1565,130944.43891958144
1566,265624.97380473
1567,67000.241338963
1568,228192.24410483282
1569,128821.45154515957
1570,160033.58633538804
1571,97090.92155998264
1572,164369.68489414142
1573,218281.22488596113
1574,131124.69046594144
1575,204874.85439200394
1576,319096.270589389
1577,186083.33006907153
1578,191411.61316669316
1579,140337.04086849836
1580,189021.61854105967
1581,179730.68577899082
1582,131753.10527819095
1583,319127.6591216085
1584,222726.4083916128
1585,132607.0954560639
1586,68130.62182261236
1587,95630.98952422438
1588,143957.93000928414
1589,88778.03495260415
1590,132131.79039373982
1591,65969.59498964065
1592,149054.70282183576
1593,125731.18289165283
1594,170566.38041863556
1595,86814.96638040779
1596,205826.60410730843
1597,193622.18293760382
1598,221109.12503518956
1599,183789.03704875658
1600,170138.20868940075
1601,24290.799200517256
1602,111059.77327815065
1603,85599.9977768625
1604,240337.54929791254
1605,264783.33644961263
1606,192251.95477448116
1607,231218.85907528322
1608,234556.3267022249
1609,179437.28624684844
1610,156109.4167564018
1611,149942.05124999225
1612,176584.62681562945
1613,183695.30871540832
1614,117481.65859862784
1615,77470.19440042065
1616,49406.688963568275
1617,74828.17602499863
1618,121707.57207880111
1619,157768.78248701268
1620,223055.33893310867
1621,134811.97897026388
1622,127304.22476286767
1623,266915.14208733034
1624,222007.00877315633
1625,96761.23964675929
1626,191119.59003163222
1627,184119.74319094283
1628,260093.3064130727
1629,182106.54514504256
1630,299840.15879042016
1631,210568.9727535748
1632,227785.50596596877
1633,171297.65935217598
1634,194748.15086586255
1635,179527.229393914
1636,157284.59767265155
1637,206656.78743943293
1638,223295.5383472624
1639,208891.82911766483
1640,276485.191379776
1641,201884.09380454928
1642,227142.00713494106
1643,217302.71725943318
1644,215582.96807538133
1645,210117.64006177415
1646,179999.54197627233
1647,167771.92669327927
1648,132889.10107980965
1649,141008.6868772769
1650,132829.0334852288
1651,137121.0666951706
1652,95559.36546054676
1653,107511.52820987573
1654,148854.82693258507
1655,153209.07171961176
1656,145582.3401869015
1657,158035.9765424365
1658,149485.47596656816
1659,117577.06864557619
1660,177073.21499394014
1661,356291.3513121811
1662,335985.0013739987
1663,328446.02211268723
1664,404234.12178957823
1665,282942.5466313809
1666,300600.0575923794
1667,311037.9342560021
1668,307782.64581085194
1669,277402.44926282414
1670,308476.75425911916
1671,242646.11097579423
1672,364473.5565339223
1673,286781.4266815479
1674,268844.78024871496
1675,172163.529835217
1676,195823.81128496944
1677,196474.8099823001
1678,386906.03510738735
1679,318390.4602948623
1680,266647.7921921263
1681,206517.5043286957
1682,273538.3379253859
1683,176757.16059456265
1684,171955.6743007356
1685,165846.61031102954
1686,161226.23328359917
1687,170735.6124823661
1688,188238.32726210303
1689,191116.06968021108
1690,190923.5828125257
1691,184529.8524682042
1692,260954.09502721546
1693,167192.05559197828
1694,186871.34568981064
1695,166414.39486908444
1696,285372.6436978985
1697,179094.05535254246
1698,323066.98128968035
1699,314575.80414698645
1700,246958.4293863426
1701,260390.54552475156
1702,278752.156904798
1703,263676.1074269352
1704,286931.6953613652
1705,208765.48604358695
1706,350566.2510841435
1707,193464.04387990283
1708,202114.51980933323
1709,276935.19589959644
1710,214124.9999040978
1711,268056.5290627581
1712,229420.7172117691
1713,266528.7377979866
1714,233481.84337305353
1715,215589.86836310392
1716,185823.68777284192
1717,184677.91778666017
1718,127490.45098502378
1719,194826.62936166534
1720,264413.77098340564
1721,174531.8911632687
1722,114862.16690744582
1723,178252.60157530516
1724,236434.2733672226
1725,234509.58908381543
1726,193820.84060762447
1727,159881.31571099136
1728,201636.11630470524
1729,179652.64261546894
1730,198045.5770176725
1731,124922.41747427735
1732,141955.26520200708
1733,91934.87606763035
1734,114610.33272791293
1735,141707.73887283783
1736,100389.66428484453
1737,367343.0177417897
1738,264748.0536120868
1739,281728.02375096164
1740,199716.26001967365
1741,178047.4488341636
1742,176146.97258508805
1743,181098.16758058552
1744,332291.14198488754
1745,200365.08711811271
1746,245535.98458151266
1747,249059.59901205482
1748,254697.49090152772
1749,171221.16086075673
1750,138652.8345352045
1751,254809.15934459757
1752,102858.62186191106
1753,156975.77344228112
1754,211194.89835130025
1755,167224.2543026767
1756,126416.81208403996
1757,98819.10925445482
1758,183100.8445638646
1759,209546.44261650887
1760,192401.24670752994
1761,156078.27468959722
1762,190463.0705574967
1763,170870.25767268002
1764,102781.5592550675
1765,194400.26521267174
1766,199430.1449125451
1767,255645.8566433545
1768,139994.0605747435
1769,172210.84582390194
1770,184901.29081177816
1771,110544.76106605236
1772,132200.60951718112
1773,109971.91462661157
1774,159471.66833324436
1775,139502.12094010826
1776,116417.97040032677
1777,95469.26842676537
1778,157186.9920191914
1779,122247.94856051847
1780,204778.9165699817
1781,110510.30877247265
1782,59139.98004981497
1783,190507.75948109635
1784,103473.7014090879
1785,104508.22626096001
1786,126740.16654131233
1787,247865.65868154544
1788,32832.395098152425
1789,118757.80046203508
1790,77976.38790785741
1791,259758.15703800935
1792,156703.88699333282
1793,131130.30237424266
1794,196331.77223404523
1795,115688.78342096711
1796,121470.687543535
1797,137545.33468876273
1798,96581.67745080177
1799,104732.85906228355
1800,108183.50105502793
1801,141320.9477568712
1802,163829.48731713227
1803,152620.1954257473
1804,145842.4594241725
1805,128893.36711163947
1806,150604.91667789896
1807,160510.82642003492
1808,166093.03269190452
1809,144499.43659542038
1810,130971.15191816061
1811,93613.54815821841
1812,89040.10412597218
1813,125988.85972592523
1814,79095.71802571224
1815,28682.215929920712
1816,95600.04435422874
1817,128041.56829657141
1818,169645.67139084535
1819,152839.4536906838
1820,35340.01633398462
1821,97565.75292258893
1822,192688.37361879725
1823,30974.839376565185
1824,136503.4219666529
1825,162417.98263085072
1826,82476.98067811338
1827,112628.99587566618
1828,138967.66996674577
1829,273936.0357093379
1830,170804.3303204036
1831,213731.08377407963
1832,88522.91121671245
1833,165038.15209328957
1834,141745.07907151728
